id,gender,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,is_recid,is_violent_recid,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,event,label
10675,1,27,0,0,3,0,0,2,-50,1,1,3,-1,3,-1,2,1,1
7790,1,26,1,0,8,1,1,8,-1,1,0,8,1,7,0,8,1,1
10707,1,32,0,0,10,0,0,4,-1,1,0,10,1,8,1,4,1,1
10381,0,24,1,0,6,0,0,1,26,1,1,6,0,5,0,1,1,1
6108,1,29,1,0,5,0,0,0,-1,1,0,5,0,4,-1,0,1,1
5003,1,25,1,0,8,1,0,4,-1,1,0,8,1,6,0,4,0,1
5350,0,32,0,0,10,0,0,2,-1,1,0,10,1,4,-1,2,0,1
8350,1,21,1,0,7,0,0,0,-1,1,0,7,0,7,0,0,1,1
434,1,19,1,0,5,0,0,1,-48,1,0,5,0,7,0,1,1,1
3027,1,46,1,0,1,0,0,5,-1,1,0,1,-1,1,-1,5,1,1
7511,1,20,1,0,7,0,0,0,-1,1,1,7,0,7,0,0,1,1
7869,0,23,1,0,5,0,0,2,-2,1,1,5,0,5,0,2,1,1
2476,1,26,1,0,8,1,1,13,0,1,0,8,1,4,-1,13,0,1
8018,1,40,0,0,7,0,0,10,-1,1,0,7,0,5,0,10,1,1
8622,1,26,1,0,8,0,0,1,-30,1,1,8,1,5,0,1,0,1
8512,1,44,1,0,9,0,0,29,296,1,0,9,1,1,-1,29,0,1
6608,1,32,0,0,9,0,0,5,0,1,0,9,1,3,-1,5,1,1
9540,1,29,1,0,2,0,0,3,0,1,0,2,-1,2,-1,3,1,1
7605,1,49,1,0,1,0,0,1,0,1,1,1,-1,1,-1,1,1,1
7319,1,30,0,0,4,0,1,2,0,1,0,4,-1,4,-1,2,0,1
2250,1,30,1,1,10,0,2,15,-1,1,0,10,1,8,1,15,1,1
9458,1,23,1,0,3,0,0,0,0,1,0,3,-1,5,0,0,0,1
5613,1,53,0,0,2,0,0,0,-1,1,0,2,-1,2,-1,0,1,1
7560,1,25,0,0,7,0,0,3,-24,1,0,7,0,3,-1,3,1,1
1077,1,23,1,0,5,0,0,0,-1,1,0,5,0,4,-1,0,1,1
6805,1,22,1,0,3,0,0,0,-1,1,0,3,-1,5,0,0,0,1
9905,1,22,0,0,5,0,1,2,-1,1,0,5,0,6,0,2,1,1
4038,1,45,0,0,6,0,0,19,-1,1,0,6,0,7,0,19,1,1
8970,1,69,0,0,1,0,0,0,-7,1,0,1,-1,1,-1,0,1,1
8145,1,24,1,0,8,0,0,1,0,1,0,8,1,6,0,1,1,1
2226,1,31,0,1,6,0,0,2,-1,1,0,6,0,6,0,2,1,1
7403,1,29,1,0,6,0,0,6,108,1,0,6,0,3,-1,6,0,1
3360,1,54,1,0,7,0,0,6,-1,1,0,7,0,1,-1,6,1,1
3446,1,27,1,0,6,0,0,2,530,1,0,6,0,5,0,2,0,1
2865,1,22,1,0,4,0,0,2,-1,1,1,4,-1,6,0,2,1,1
4342,1,23,1,0,8,0,0,2,-1,1,0,8,1,9,1,2,0,1
5454,0,25,0,0,4,0,0,0,0,1,0,4,-1,4,-1,0,1,1
6409,1,31,1,0,2,0,0,0,-1,1,0,2,-1,2,-1,0,1,1
4037,1,24,0,0,8,0,0,3,-1,1,0,8,1,5,0,3,1,1
2864,1,35,1,0,4,0,0,7,-23,1,1,4,-1,2,-1,7,1,1
5917,1,32,1,0,4,0,0,1,-1,1,1,4,-1,2,-1,1,1,1
691,1,26,1,0,6,0,0,1,-1,1,0,6,0,3,-1,1,1,1
8744,1,22,1,0,7,0,0,2,366,1,0,7,0,8,1,2,1,1
7717,1,34,1,2,7,0,1,8,-1,1,0,7,0,3,-1,8,0,1
3745,1,27,0,0,6,0,0,2,-1,1,0,6,0,3,-1,2,1,1
9268,1,28,0,0,2,0,0,1,-1,1,0,2,-1,3,-1,1,1,1
3800,1,27,1,0,7,0,0,8,-1,1,1,7,0,8,1,8,1,1
8485,1,53,0,0,1,0,0,1,0,1,0,1,-1,1,-1,1,1,1
7362,0,24,1,0,9,0,1,11,-1,1,0,9,1,8,1,11,1,1
8232,0,26,1,0,6,0,0,6,-1,1,1,6,0,5,0,6,1,1
5117,1,20,1,0,9,1,0,2,-16,1,0,9,1,7,0,2,1,1
3351,0,28,1,0,4,0,0,3,-1,1,0,4,-1,4,-1,3,1,1
4563,0,25,1,0,5,0,0,0,-1,1,1,5,0,5,0,0,1,1
6531,1,24,1,0,9,0,2,1,-1,1,0,9,1,9,1,1,0,1
6807,1,31,1,0,9,0,0,6,-54,1,0,9,1,9,1,6,1,1
6195,0,24,0,0,5,1,0,3,-1,1,0,5,0,5,0,3,0,1
2514,1,35,1,0,9,1,0,23,-1,1,0,9,1,6,0,23,1,1
2561,0,30,0,0,10,0,0,2,-1,1,0,10,1,4,-1,2,1,1
4685,1,32,1,0,6,0,0,9,-39,1,0,6,0,2,-1,9,0,1
1542,1,35,1,0,7,1,0,17,-1,1,1,7,0,2,-1,17,0,1
6926,1,31,0,0,3,0,0,1,-1,1,0,3,-1,2,-1,1,1,1
6227,0,23,1,0,7,0,0,2,0,1,0,7,0,7,0,2,1,1
4397,1,37,1,0,4,0,0,2,-1,1,0,4,-1,2,-1,2,1,1
6103,1,21,1,0,7,0,1,1,-414,1,0,7,0,6,0,1,1,1
8942,1,22,0,0,4,1,1,3,0,1,0,4,-1,5,0,3,1,1
5772,1,38,0,0,7,0,0,5,-2,1,0,7,0,2,-1,5,1,1
9923,1,27,1,1,5,0,0,4,-1,1,1,5,0,3,-1,4,1,1
10599,0,30,1,0,5,0,0,0,-1,1,0,5,0,2,-1,0,1,1
10669,1,56,0,0,1,0,0,0,0,1,0,1,-1,1,-1,0,1,1
4851,1,25,1,0,6,0,0,3,-1,1,0,6,0,4,-1,3,1,1
27,1,27,0,0,2,0,0,0,0,1,0,2,-1,3,-1,0,1,1
3470,1,23,1,0,2,0,0,1,-1,1,0,2,-1,3,-1,1,1,1
9163,1,31,1,1,8,1,1,12,-1,1,0,8,1,5,0,12,0,1
4944,1,21,1,0,8,0,1,0,0,1,0,8,1,7,0,0,1,1
4119,1,56,0,0,6,0,0,7,-1,1,0,6,0,8,1,7,1,1
7542,0,66,1,0,8,0,0,11,-1,1,0,8,1,2,-1,11,1,1
3661,1,58,1,0,6,0,0,16,-1,1,0,6,0,3,-1,16,1,1
4315,1,49,1,0,4,0,0,6,-1,1,0,4,-1,1,-1,6,1,1
5001,1,23,1,0,2,0,0,0,-1,1,0,2,-1,4,-1,0,1,1
5735,1,43,1,0,1,0,0,0,-1,1,0,1,-1,1,-1,0,1,1
6541,1,19,0,1,9,3,2,5,-31,1,0,9,1,9,1,5,0,1
4825,1,22,1,0,3,0,0,0,-4,1,0,3,-1,5,0,0,1,1
10309,1,50,1,0,5,0,0,7,-1,1,0,5,0,4,-1,7,1,1
10723,0,28,0,0,6,0,0,7,-7,1,0,6,0,5,0,7,0,1
2426,1,56,0,0,5,0,0,5,-38,1,0,5,0,2,-1,5,1,1
2618,1,34,1,0,9,0,0,27,-1,1,0,9,1,7,0,27,1,1
3071,0,41,1,0,2,0,0,4,-100,1,0,2,-1,1,-1,4,1,1
7675,1,20,0,0,7,0,0,0,-1,1,0,7,0,6,0,0,1,1
7823,0,45,0,0,9,0,0,0,-1,1,0,9,1,2,-1,0,1,1
5444,0,42,0,0,3,0,0,1,-1,1,0,3,-1,1,-1,1,1,1
5924,1,28,1,0,3,0,0,7,0,1,1,3,-1,2,-1,7,1,1
4065,1,23,0,0,4,0,1,3,-1,1,0,4,-1,4,-1,3,0,1
10169,1,33,0,0,7,0,0,0,-1,1,0,7,0,4,-1,0,1,1
7462,1,53,0,0,2,0,0,3,-2,1,0,2,-1,1,-1,3,1,1
2148,0,38,1,0,10,0,0,14,-1,1,1,10,1,3,-1,14,0,1
7299,1,26,1,1,10,2,0,9,-1,1,0,10,1,6,0,9,1,1
6737,1,24,1,0,4,0,0,2,-1,1,0,4,-1,4,-1,2,1,1
625,0,27,1,0,2,0,0,1,-31,1,0,2,-1,2,-1,1,1,1
3449,1,36,1,0,8,0,0,19,544,1,0,8,1,4,-1,19,0,1
10011,1,45,1,0,3,0,0,4,114,1,0,3,-1,1,-1,4,1,1
80,1,24,1,0,4,0,0,2,-1,1,0,4,-1,4,-1,2,1,1
10794,1,29,1,0,6,0,0,15,-1,1,0,6,0,3,-1,15,0,1
7534,1,44,0,0,1,0,0,1,-4,1,0,1,-1,2,-1,1,1,1
3464,1,24,0,0,5,0,1,1,-1,1,0,5,0,4,-1,1,1,1
9256,1,32,0,0,9,1,0,15,0,1,0,9,1,9,1,15,1,1
7714,1,44,1,0,4,0,0,6,0,1,0,4,-1,3,-1,6,1,1
1145,1,22,1,0,5,0,0,2,-1,1,0,5,0,5,0,2,1,1
9626,1,27,1,1,8,0,0,6,0,1,0,8,1,5,0,6,1,1
8422,0,31,0,0,8,0,1,2,-1,1,0,8,1,5,0,2,1,1
1470,1,54,1,0,5,0,0,4,-1,1,1,5,0,4,-1,4,1,1
8201,1,29,0,0,9,0,0,2,726,1,0,9,1,8,1,2,1,1
1377,1,39,1,0,7,0,1,6,-1,1,0,7,0,4,-1,6,1,1
10218,1,22,1,0,4,0,0,0,-1,1,0,4,-1,7,0,0,1,1
4755,1,42,1,0,7,0,0,33,200,1,0,7,0,3,-1,33,1,1
1105,1,38,0,0,4,0,0,11,-268,1,0,4,-1,2,-1,11,1,1
7409,0,27,1,0,4,0,0,3,-32,1,0,4,-1,3,-1,3,1,1
137,1,36,1,0,7,0,0,9,0,1,0,7,0,6,0,9,1,1
6490,1,22,1,0,5,0,0,0,-1,1,1,5,0,5,0,0,1,1
2127,1,33,1,0,7,0,0,16,-243,1,0,7,0,3,-1,16,1,1
1235,1,28,1,0,7,0,0,14,-1,1,1,7,0,8,1,14,1,1
5412,1,43,0,0,4,0,0,8,35,1,0,4,-1,6,0,8,1,1
8469,1,29,1,0,4,1,1,4,-1,1,0,4,-1,3,-1,4,1,1
7301,1,36,1,0,6,0,0,2,-1,1,0,6,0,6,0,2,1,1
8920,0,35,1,0,2,0,0,7,-1,1,0,2,-1,1,-1,7,1,1
10092,1,66,1,0,2,0,0,5,-1,1,0,2,-1,1,-1,5,1,1
6338,1,27,1,0,5,0,0,2,-1,1,0,5,0,3,-1,2,1,1
7339,1,25,1,0,6,0,1,1,-1,1,0,6,0,5,0,1,1,1
15,1,23,1,0,6,0,0,3,0,1,0,6,0,4,-1,3,1,1
9338,0,34,1,0,1,0,0,0,-1,1,1,1,-1,1,-1,0,1,1
9908,1,21,1,0,10,0,0,2,0,1,1,10,1,10,1,2,1,1
6671,0,23,0,0,6,0,0,0,-1,1,0,6,0,4,-1,0,1,1
6961,1,33,1,0,8,0,0,0,-1,1,0,8,1,6,0,0,1,1
9247,1,35,1,0,6,0,0,1,-1,1,0,6,0,2,-1,1,1,1
4346,1,55,0,0,2,0,0,1,-1,1,0,2,-1,1,-1,1,1,1
1490,1,30,1,0,4,0,0,4,-1,1,0,4,-1,2,-1,4,1,1
5887,1,24,1,0,7,0,0,2,-1,1,0,7,0,4,-1,2,1,1
8773,1,40,1,2,6,0,0,23,30,1,1,6,0,8,1,23,1,1
5023,1,21,0,0,4,0,0,1,-1,1,1,4,-1,7,0,1,1,1
1954,1,37,0,0,1,0,0,1,-1,1,0,1,-1,1,-1,1,1,1
2387,1,21,0,0,8,0,0,0,0,1,1,8,1,10,1,0,1,1
8558,1,55,1,0,1,0,0,8,-1,1,0,1,-1,1,-1,8,0,1
3564,1,27,1,0,7,0,1,8,-1,1,0,7,0,4,-1,8,0,1
7478,1,36,1,0,6,0,0,4,-4,1,0,6,0,2,-1,4,1,1
6935,1,21,0,0,5,1,0,1,115,1,1,5,0,7,0,1,0,1
3498,1,31,1,0,4,0,0,7,-1,1,0,4,-1,4,-1,7,1,1
6522,1,22,1,0,4,1,0,3,-1,1,0,4,-1,6,0,3,1,1
2018,1,22,1,0,10,3,1,6,0,1,1,10,1,10,1,6,1,1
6566,1,25,1,0,9,0,0,9,-1,1,0,9,1,8,1,9,1,1
10326,1,41,1,0,10,0,0,13,-1,1,0,10,1,8,1,13,1,1
10728,0,35,1,0,7,0,1,5,-1,1,1,7,0,3,-1,5,1,1
1871,0,25,1,0,8,0,0,2,-1,1,0,8,1,8,1,2,1,1
3643,1,23,1,0,6,0,0,1,-1,1,0,6,0,5,0,1,1,1
10194,1,23,1,1,8,0,0,5,24,1,1,8,1,6,0,5,0,1
7700,1,28,1,0,10,0,0,6,0,1,1,10,1,10,1,6,1,1
4198,1,37,1,0,9,0,0,22,-1,1,0,9,1,6,0,22,1,1
5865,1,31,1,0,5,0,0,4,-12,1,0,5,0,4,-1,4,1,1
8969,1,22,1,0,5,0,0,1,-1,1,0,5,0,5,0,1,1,1
2356,1,51,0,0,1,0,0,6,0,1,0,1,-1,1,-1,6,1,1
5458,1,24,1,0,3,0,0,1,-1,1,0,3,-1,4,-1,1,1,1
7674,1,24,1,0,5,0,0,0,-1,1,1,5,0,5,0,0,1,1
4953,1,33,1,0,2,0,0,4,-1,1,0,2,-1,4,-1,4,1,1
4202,1,38,1,0,6,0,0,8,-1,1,0,6,0,7,0,8,1,1
7255,1,27,1,0,6,0,0,4,0,1,0,6,0,5,0,4,1,1
3369,1,21,1,0,9,0,1,1,-1,1,0,9,1,8,1,1,0,1
5106,1,25,0,0,5,0,1,6,-1,1,0,5,0,4,-1,6,1,1
2113,1,20,1,0,9,1,1,2,-1,1,0,9,1,7,0,2,1,1
8964,1,38,1,0,4,0,0,17,-1,1,0,4,-1,1,-1,17,1,1
1890,1,34,1,0,4,0,0,2,-1,1,0,4,-1,3,-1,2,0,1
5711,1,52,0,0,9,0,0,2,0,1,0,9,1,1,-1,2,1,1
2274,1,54,0,0,4,0,0,14,-1,1,1,4,-1,3,-1,14,1,1
9620,1,19,0,0,10,1,3,1,-1,1,0,10,1,10,1,1,0,1
10838,0,27,1,0,6,0,1,3,0,1,0,6,0,5,0,3,1,1
4760,1,50,0,0,2,0,0,11,-31,1,1,2,-1,1,-1,11,1,1
9358,1,34,1,3,7,1,0,9,-1,1,0,7,0,6,0,9,0,1
6657,0,40,1,0,7,0,0,15,-1,1,1,7,0,6,0,15,1,1
7670,1,26,1,0,7,0,0,4,-1,1,0,7,0,6,0,4,0,1
3285,1,46,1,0,5,0,0,5,0,1,0,5,0,7,0,5,1,1
8700,1,37,1,1,9,0,0,17,0,1,0,9,1,7,0,17,0,1
3181,1,22,0,0,7,0,2,0,-1,1,1,7,0,6,0,0,0,1
8747,1,25,0,0,9,0,0,5,-1,1,0,9,1,7,0,5,0,1
934,1,25,1,0,5,0,0,4,-1,1,1,5,0,4,-1,4,1,1
6477,1,58,0,0,5,0,0,4,0,1,1,5,0,3,-1,4,1,1
5739,0,35,1,0,2,0,0,2,-95,1,0,2,-1,1,-1,2,1,1
4127,0,19,1,0,8,0,0,0,-1,1,1,8,1,8,1,0,1,1
5116,1,28,1,0,7,1,0,10,-1,1,0,7,0,6,0,10,1,1
4704,1,44,0,0,3,0,0,2,-1,1,0,3,-1,3,-1,2,0,1
9462,1,50,0,0,6,0,0,1,-1,1,0,6,0,3,-1,1,1,1
857,1,28,1,8,8,0,1,16,-1,1,1,8,1,9,1,16,1,1
2320,0,22,1,0,4,0,1,0,-1,1,0,4,-1,4,-1,0,1,1
6448,1,29,0,0,6,0,0,4,-1,1,1,6,0,3,-1,4,0,1
10617,1,45,0,0,1,0,0,4,-1,1,0,1,-1,1,-1,4,1,1
9221,1,22,0,0,7,0,0,3,0,1,0,7,0,5,0,3,0,1
4526,1,28,0,0,5,0,0,5,-23,1,0,5,0,4,-1,5,1,1
5851,1,34,0,0,6,0,0,16,-1,1,0,6,0,6,0,16,1,1
2318,1,22,0,0,5,0,0,0,-1,1,0,5,0,6,0,0,1,1
8776,1,25,0,0,10,0,0,7,-1,1,0,10,1,8,1,7,1,1
6957,1,27,1,0,9,0,0,3,-1,1,1,9,1,5,0,3,1,1
341,0,26,1,0,4,0,0,2,-227,1,0,4,-1,6,0,2,1,1
8396,1,27,1,0,10,0,0,7,0,1,0,10,1,10,1,7,0,1
7986,0,22,1,0,4,0,0,0,-1,1,0,4,-1,5,0,0,1,1
1796,1,21,1,0,3,0,0,0,-1,1,0,3,-1,6,0,0,1,1
3754,1,22,1,0,6,0,0,1,-1,1,0,6,0,4,-1,1,1,1
429,1,21,1,0,9,0,0,0,-1,1,0,9,1,7,0,0,1,1
7469,1,31,1,0,5,0,0,4,0,1,0,5,0,4,-1,4,1,1
9875,1,31,1,0,1,1,0,3,0,1,0,1,-1,2,-1,3,1,1
7224,1,24,1,0,3,0,0,1,-1,1,1,3,-1,3,-1,1,1,1
6882,1,29,1,0,9,0,1,17,-1,1,0,9,1,8,1,17,1,1
2637,1,33,0,0,8,0,0,7,-1,1,1,8,1,2,-1,7,0,1
7989,1,22,1,0,7,0,0,3,-35,1,1,7,0,9,1,3,1,1
7611,1,46,0,0,7,0,0,26,-1,1,0,7,0,3,-1,26,1,1
2087,1,22,1,0,6,0,0,1,-1,1,1,6,0,7,0,1,1,1
313,0,28,0,0,9,0,0,7,-1,1,0,9,1,6,0,7,1,1
5429,1,36,1,3,10,0,2,19,90,1,0,10,1,6,0,19,1,1
5885,1,46,0,0,3,0,0,2,-23,1,0,3,-1,1,-1,2,1,1
823,1,42,1,0,7,0,0,14,-1,1,0,7,0,6,0,14,1,1
4973,1,23,1,0,9,0,0,6,-1,1,0,9,1,8,1,6,1,1
8065,1,28,1,0,2,0,0,4,-1,1,0,2,-1,2,-1,4,1,1
1915,1,35,1,0,8,0,0,4,-1,1,0,8,1,3,-1,4,1,1
437,1,23,0,0,5,0,0,0,0,1,0,5,0,5,0,0,1,1
9852,1,21,1,0,10,2,2,2,-1,1,0,10,1,7,0,2,0,1
6319,1,23,1,0,9,0,0,2,-1,1,0,9,1,9,1,2,1,1
2890,0,52,1,0,7,0,0,21,123,1,0,7,0,1,-1,21,0,1
10841,1,27,1,0,1,0,0,0,-1,1,0,1,-1,2,-1,0,1,1
10539,1,32,0,0,5,0,0,8,31,1,0,5,0,4,-1,8,1,1
4518,1,24,1,0,3,0,0,5,-1,1,0,3,-1,4,-1,5,1,1
8792,0,42,0,0,2,0,0,0,-1,1,0,2,-1,1,-1,0,0,1
6910,1,33,1,0,9,0,3,18,-1,1,0,9,1,8,1,18,1,1
2188,1,22,1,0,3,0,0,0,-1,1,1,3,-1,5,0,0,1,1
7216,1,32,1,0,8,1,3,7,-1,1,1,8,1,6,0,7,0,1
5010,1,38,1,0,9,0,0,19,-4,1,1,9,1,5,0,19,0,1
1728,1,26,0,0,9,0,0,7,81,1,0,9,1,7,0,7,1,1
4184,1,30,0,0,10,0,0,19,57,1,0,10,1,3,-1,19,0,1
8761,1,32,0,0,2,0,0,4,0,1,1,2,-1,3,-1,4,1,1
1271,0,24,1,0,5,0,0,0,0,1,0,5,0,6,0,0,0,1
2767,1,67,0,0,1,0,0,2,-4,1,0,1,-1,1,-1,2,1,1
7130,1,40,0,0,3,0,0,4,-1,1,1,3,-1,5,0,4,1,1
6886,1,51,1,0,8,0,0,17,-2,1,0,8,1,2,-1,17,1,1
6521,0,39,0,0,6,1,0,11,-1,1,0,6,0,3,-1,11,1,1
5673,1,32,1,0,6,0,0,10,-1,1,0,6,0,2,-1,10,1,1
326,0,51,0,0,1,0,0,0,-1,1,1,1,-1,1,-1,0,1,1
5100,0,31,0,0,4,0,0,2,-28,1,0,4,-1,1,-1,2,0,1
1038,1,48,0,0,1,0,0,3,-3,1,0,1,-1,1,-1,3,1,1
5155,1,28,1,0,10,0,0,18,-1,1,1,10,1,7,0,18,0,1
7302,1,41,1,1,10,1,0,24,-1,1,1,10,1,3,-1,24,0,1
9799,1,26,0,0,5,0,0,0,-1,1,0,5,0,3,-1,0,0,1
4378,1,36,0,0,4,0,0,9,0,1,0,4,-1,3,-1,9,1,1
9934,1,28,1,0,5,0,0,5,0,1,0,5,0,2,-1,5,1,1
9367,0,25,1,0,9,0,0,7,-102,1,0,9,1,10,1,7,1,1
1424,1,47,0,0,5,0,0,4,-58,1,0,5,0,6,0,4,1,1
4310,1,21,0,0,5,0,0,1,-1,1,0,5,0,6,0,1,1,1
8820,1,24,1,0,9,0,2,2,-1,1,1,9,1,7,0,2,1,1
7698,1,34,1,0,8,0,4,11,0,1,1,8,1,8,1,11,1,1
5732,0,33,0,0,6,0,0,0,-1,1,0,6,0,3,-1,0,1,1
10289,1,36,0,0,8,0,0,0,-1,1,1,8,1,3,-1,0,1,1
9698,1,23,1,0,6,0,0,1,-1,1,0,6,0,5,0,1,1,1
9561,1,28,0,0,7,0,0,3,-1,1,0,7,0,7,0,3,1,1
8500,1,22,1,0,7,0,0,0,-1,1,1,7,0,7,0,0,1,1
5814,1,40,0,0,8,0,0,0,-1,1,1,8,1,10,1,0,1,1
1380,1,46,1,0,2,0,0,2,0,1,0,2,-1,2,-1,2,1,1
1848,1,44,0,0,2,0,0,0,-1,1,0,2,-1,3,-1,0,1,1
8321,0,48,1,0,6,0,3,18,-85,1,0,6,0,1,-1,18,1,1
213,1,31,0,0,3,0,0,2,-16,1,0,3,-1,3,-1,2,1,1
7395,1,42,1,0,10,0,0,17,-1,1,0,10,1,9,1,17,1,1
10110,0,41,1,0,4,0,0,7,0,1,0,4,-1,2,-1,7,1,1
7063,1,66,1,0,2,0,0,5,-40,1,0,2,-1,1,-1,5,0,1
6378,1,41,1,2,7,0,0,16,379,1,0,7,0,5,0,16,1,1
5062,0,37,0,0,6,0,0,7,-30,1,0,6,0,2,-1,7,1,1
9729,0,39,1,0,5,0,0,0,0,1,0,5,0,2,-1,0,0,1
3594,1,51,1,0,4,0,0,1,-1,1,0,4,-1,1,-1,1,1,1
8062,1,51,1,0,8,0,0,15,-1,1,0,8,1,4,-1,15,1,1
6322,1,29,0,0,6,0,0,3,-1,1,0,6,0,3,-1,3,1,1
8504,1,27,0,0,6,0,0,5,-1,1,0,6,0,6,0,5,1,1
1313,1,25,1,0,9,0,0,0,-1,1,1,9,1,8,1,0,1,1
3403,1,34,1,0,4,0,0,5,-1,1,0,4,-1,3,-1,5,1,1
1212,0,24,1,0,5,0,0,1,0,1,1,5,0,4,-1,1,1,1
999,1,38,0,0,1,0,0,1,-1,1,1,1,-1,1,-1,1,1,1
3652,1,28,1,0,4,0,0,1,-1,1,0,4,-1,2,-1,1,1,1
1153,0,20,0,0,8,0,0,1,-1,1,0,8,1,6,0,1,1,1
2300,1,55,0,0,6,0,0,13,-1,1,0,6,0,7,0,13,1,1
2499,1,55,0,0,7,0,0,3,-1,1,0,7,0,2,-1,3,1,1
7037,1,26,1,0,10,1,0,6,-1,1,1,10,1,9,1,6,1,1
6732,1,20,0,1,9,0,0,1,28,1,0,9,1,10,1,1,0,1
2327,1,47,1,4,9,0,1,14,-1,1,0,9,1,4,-1,14,1,1
8035,1,31,1,0,9,1,0,5,-1,1,1,9,1,3,-1,5,1,1
2103,1,28,1,0,4,0,1,2,-1,1,0,4,-1,5,0,2,0,1
1005,1,65,1,0,2,0,0,2,-18,1,1,2,-1,1,-1,2,1,1
5119,1,31,1,5,9,0,0,10,-1,1,0,9,1,6,0,10,1,1
9909,1,28,1,0,9,1,0,11,-1,1,0,9,1,8,1,11,1,1
7653,1,24,1,0,7,0,0,7,-1,1,0,7,0,6,0,7,0,1
959,1,20,1,0,9,1,1,4,-1,1,0,9,1,6,0,4,1,1
5154,1,36,1,0,10,2,1,25,0,1,0,10,1,3,-1,25,0,1
1513,1,30,1,0,5,0,0,6,-1,1,1,5,0,3,-1,6,0,1
852,1,22,1,0,7,1,0,3,-11,1,1,7,0,7,0,3,1,1
7074,0,23,0,0,9,0,0,4,-1,1,0,9,1,5,0,4,1,1
4631,1,28,1,1,10,0,0,7,-1,1,1,10,1,7,0,7,0,1
635,1,31,1,0,3,0,0,7,0,1,0,3,-1,2,-1,7,1,1
10139,0,31,1,0,3,0,0,1,0,1,0,3,-1,1,-1,1,1,1
5811,1,22,1,0,7,0,0,1,-1,1,0,7,0,5,0,1,1,1
9846,1,30,0,0,3,0,0,1,-1,1,0,3,-1,2,-1,1,1,1
5915,1,23,0,0,9,0,0,0,-1,1,0,9,1,5,0,0,1,1
7341,1,25,1,0,5,0,0,0,0,1,0,5,0,5,0,0,1,1
3510,1,36,0,1,9,0,0,10,92,1,0,9,1,4,-1,10,1,1
7402,1,28,0,1,6,1,1,4,-1,1,0,6,0,3,-1,4,1,1
5574,1,27,1,0,7,0,0,2,-1,1,0,7,0,7,0,2,1,1
2968,1,31,1,0,3,0,0,4,-1,1,0,3,-1,2,-1,4,1,1
6473,1,34,1,0,5,0,0,7,0,1,0,5,0,2,-1,7,1,1
5112,1,40,1,0,7,0,0,5,0,1,1,7,0,7,0,5,1,1
3354,1,28,1,0,2,0,0,1,0,1,0,2,-1,2,-1,1,1,1
5434,1,50,1,0,5,0,0,2,-28,1,0,5,0,1,-1,2,0,1
9568,1,35,1,0,6,0,0,10,-28,1,0,6,0,1,-1,10,0,1
861,1,25,0,0,4,0,0,2,-13,1,0,4,-1,3,-1,2,1,1
7150,0,22,1,0,8,0,0,0,-1,1,0,8,1,9,1,0,1,1
132,1,23,1,0,7,0,1,2,137,1,0,7,0,8,1,2,0,1
6021,1,33,0,0,4,0,0,3,-16,1,1,4,-1,3,-1,3,1,1
604,1,22,1,0,9,0,1,0,0,1,0,9,1,7,0,0,0,1
1166,1,27,1,0,9,0,0,4,0,1,1,9,1,7,0,4,1,1
542,1,23,1,2,10,0,0,3,0,1,0,10,1,10,1,3,1,1
9307,1,56,1,0,9,0,0,22,-1,1,0,9,1,5,0,22,1,1
2061,1,33,1,0,2,0,0,1,-1,1,0,2,-1,2,-1,1,1,1
10590,1,29,1,0,5,0,0,1,-1,1,1,5,0,4,-1,1,1,1
1329,1,22,0,0,8,1,0,1,-1,1,0,8,1,6,0,1,0,1
3543,0,39,0,0,1,0,0,4,-2,1,0,1,-1,1,-1,4,1,1
3713,1,25,1,0,6,0,0,1,-1,1,0,6,0,5,0,1,0,1
829,1,22,0,1,10,0,4,6,168,1,0,10,1,10,1,6,1,1
2512,1,30,1,0,7,2,0,21,-1,1,0,7,0,3,-1,21,0,1
998,1,27,1,0,7,0,0,13,-1,1,1,7,0,3,-1,13,1,1
4861,1,34,1,0,8,0,0,6,-1,1,1,8,1,9,1,6,0,1
2430,1,54,1,0,1,0,0,8,0,1,0,1,-1,1,-1,8,1,1
10525,1,39,1,0,4,0,0,3,-1,1,1,4,-1,3,-1,3,1,1
2376,1,26,1,0,9,1,3,14,0,1,0,9,1,8,1,14,1,1
2804,1,44,1,0,4,0,0,10,-7,1,0,4,-1,2,-1,10,1,1
5339,1,46,0,0,6,0,0,7,0,1,0,6,0,7,0,7,1,1
5225,1,24,1,0,7,0,0,1,-1,1,0,7,0,6,0,1,1,1
9393,0,27,0,0,5,0,0,1,-1,1,1,5,0,5,0,1,1,1
1353,1,52,0,0,1,0,0,1,-1,1,0,1,-1,1,-1,1,1,1
3418,1,36,1,0,2,0,0,3,-1,1,1,2,-1,2,-1,3,1,1
2329,1,25,1,0,10,4,4,14,-1,1,0,10,1,7,0,14,1,1
5179,1,36,1,1,8,0,0,26,-1,1,0,8,1,4,-1,26,1,1
6507,1,25,1,0,3,0,0,0,0,1,0,3,-1,4,-1,0,1,1
5061,0,21,1,0,4,0,0,1,-1,1,0,4,-1,5,0,1,1,1
406,1,30,1,0,7,0,0,11,0,1,0,7,0,6,0,11,1,1
3248,1,70,0,0,1,0,0,11,-13,1,0,1,-1,1,-1,11,1,1
