index,gender,num_of_prev_attempts,studied_credits,disability,A Level or Equivalent,HE Qualification,Lower Than A Level,No Formal quals,Post Graduate Qualification,0-10%,20-Oct,20-30%,30-40%,40-50%,50-60%,60-70%,70-80%,80-90%,90-100%,0-35,35-55,55<=,label
24822,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
24824,1,0,75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
24825,1,0,120,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
24826,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
24827,1,0,120,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
24828,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
24830,1,0,120,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
24831,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
24832,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
24833,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
24834,0,0,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24835,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24836,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24837,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
24838,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
24839,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
24840,0,0,150,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24841,1,0,120,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
24842,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
24843,1,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24844,1,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24845,1,0,120,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
24846,1,0,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
24847,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24848,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
24849,0,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24850,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
24851,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
24852,1,0,180,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24853,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
24854,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
24855,1,0,90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
24856,1,0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
24857,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24858,1,0,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24859,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24860,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
24861,1,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
24862,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
24863,1,0,120,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
24864,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24865,1,0,120,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
24866,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24867,1,0,120,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24868,1,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24869,1,0,120,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
24870,1,0,120,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
24871,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24872,1,0,90,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24873,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24874,1,0,180,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24875,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
24876,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
24877,1,0,150,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24878,1,0,150,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24879,0,0,120,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
24880,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
24881,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
24882,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
24883,1,0,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
24884,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24885,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
24886,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24887,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24888,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
24889,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
24890,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
24891,0,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
24892,1,0,120,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
24893,0,0,120,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
24894,1,0,120,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24895,0,0,120,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
24896,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
24897,1,0,120,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24898,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
24899,0,0,120,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
24900,1,0,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24901,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24902,1,0,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24903,1,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24904,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
24905,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24906,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
24907,1,0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
24908,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
24909,1,0,120,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
24910,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
24911,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
24912,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
24913,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
24914,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
24915,1,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
24916,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
24917,1,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24918,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
24919,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24920,1,0,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
24921,1,0,90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24922,0,0,180,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24923,1,0,90,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
24924,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
24925,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24926,1,0,240,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
24928,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
24929,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
24930,1,0,90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
24931,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
24932,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
24933,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
24934,1,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
24935,1,0,240,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24936,1,0,90,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24937,1,0,150,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24938,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24939,1,0,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
24940,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
24941,1,0,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
24942,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24944,1,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
24945,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24946,1,0,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
24947,1,0,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
24948,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
24949,1,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
24950,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
24951,1,0,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24952,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24953,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
24954,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
24955,1,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
24956,1,0,120,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24957,1,0,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
24958,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24959,1,0,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
24960,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24961,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24962,1,0,120,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
24963,0,0,150,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24964,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24965,1,0,120,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24966,1,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
24967,0,0,120,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24968,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
24969,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
24970,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
24971,0,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24972,1,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
24973,1,0,240,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24974,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
24975,1,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
24976,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24977,1,0,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24978,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
24979,1,0,120,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
24980,1,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24981,0,0,150,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24982,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24983,1,0,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24984,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
24985,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24986,0,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24987,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
24988,1,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
24989,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
24990,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
24991,1,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
24992,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24993,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
24994,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24995,1,0,240,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24996,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
24997,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
24998,1,0,90,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24999,1,0,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25000,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25001,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
25002,1,0,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25003,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25004,1,0,60,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25006,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25007,1,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25009,1,0,120,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
25010,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25011,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25012,1,0,120,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25013,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
25014,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25015,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25016,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
25017,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
25018,0,0,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25019,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25020,1,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25021,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25022,0,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25023,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25024,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25025,1,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25026,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25027,1,0,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25028,1,0,60,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25029,1,0,120,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25030,1,0,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25031,1,0,150,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25032,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
25033,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25034,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25035,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
25036,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25037,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25038,0,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25039,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25040,1,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25041,1,0,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25042,1,0,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25043,1,0,180,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25044,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25045,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25046,1,0,150,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25047,1,0,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25048,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25049,1,0,180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
25050,1,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25051,1,0,90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25052,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25053,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25054,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25055,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
25056,1,0,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
25057,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25058,1,0,120,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25059,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25060,0,0,75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
25061,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25062,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25063,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25064,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25065,1,0,120,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
25066,1,0,120,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25067,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25068,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25069,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25070,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25071,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
25072,1,0,60,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25073,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
25074,1,0,120,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
25075,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25076,1,0,210,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25077,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25078,1,0,120,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25079,1,0,135,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25080,1,0,120,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25081,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25082,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25083,1,0,60,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25084,1,0,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25085,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25086,1,0,60,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
25087,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25088,1,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25089,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25090,1,0,150,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25091,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
25092,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
25093,0,0,90,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
25094,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25095,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25096,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25097,1,0,60,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25098,1,0,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25099,1,0,90,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
25100,1,0,150,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25101,1,0,120,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25102,1,0,60,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25103,1,0,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25105,0,0,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25106,1,0,150,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
25107,1,0,120,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
25108,1,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25109,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25110,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
